ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,CITY,COUNTRY,TERRITORY,DEALSIZE,ORDERLINENUMBER,CONTACTFULLNAME,ORDERNUMBER,QUANTITYORDERED,MSRP,PRICEEACH,ProfitPerUnit,TotalProfit,MarginPerUnit,TotalMargin,CurrentSales,PotentialSales,SalesDifference,Gain-Loss
2004-09-30,Shipped,Quarter3,September,2004,Motorcycles,S18_3782,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland,EMEA,Small,3,Matti Karttunen,10299,39,62,55.95,-6.049999999999997,-235.94999999999987,-9.758064516129028,-380.5645161290321,2182.05,2418,-235.94999999999982,Loss
2004-10-16,Shipped,Quarter4,October,2004,Motorcycles,S18_3782,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany,EMEA,Small,16,Henriette Pfalzheim,10310,42,62,67.14,5.140000000000001,215.88000000000002,8.290322580645162,348.1935483870968,2819.88,2604,215.8800000000001,Gain
2004-11-03,Shipped,Quarter4,November,2004,Motorcycles,S18_3782,Microscale Inc.,5290 North Pendale Street,NYC,USA,NA,Small,4,Kee Kuo,10319,44,62,59.06,-2.9399999999999977,-129.3599999999999,-4.741935483870964,-208.64516129032245,2598.6400000000003,2728,-129.35999999999967,Loss
2004-11-16,Shipped,Quarter4,November,2004,Motorcycles,S18_3782,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines,Japan,Small,2,Arnold Cruz,10330,29,62,69.63,7.6299999999999955,221.26999999999987,12.306451612903219,356.88709677419337,2019.27,1798,221.26999999999998,Gain
2004-11-24,Shipped,Quarter4,November,2004,Motorcycles,S18_3782,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia,APAC,Small,8,Peter Ferguson,10342,26,62,55.95,-6.049999999999997,-157.29999999999993,-9.758064516129028,-253.70967741935473,1454.7,1612,-157.29999999999995,Loss
2004-12-07,Shipped,Quarter4,December,2004,Motorcycles,S18_3782,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,1,Diego Freyre,10355,31,62,53.47,-8.530000000000001,-264.43000000000006,-13.758064516129034,-426.50000000000006,1657.57,1922,-264.43000000000006,Loss
2005-01-06,Shipped,Quarter1,January,2005,Motorcycles,S18_3782,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland,EMEA,Small,12,Kalle Suominen,10363,32,62,89.12,27.120000000000005,867.8400000000001,43.741935483870975,1399.7419354838712,2851.84,1984,867.8400000000001,Gain
2005-02-10,Shipped,Quarter1,February,2005,Motorcycles,S18_3782,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,9,Diego Freyre,10378,28,62,100.0,38.0,1064.0,61.29032258064516,1716.1290322580644,2800.0,1736,1064.0,Gain
2005-03-04,Shipped,Quarter1,March,2005,Motorcycles,S18_3782,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,2,Valarie Nelson,10390,36,62,100.0,38.0,1368.0,61.29032258064516,2206.451612903226,3600.0,2232,1368.0,Gain
2005-04-08,Shipped,Quarter2,April,2005,Motorcycles,S18_3782,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK,EMEA,Small,1,Elizabeth Devon,10403,36,62,52.22,-9.780000000000001,-352.08000000000004,-15.7741935483871,-567.8709677419356,1879.92,2232,-352.0799999999999,Loss
2003-02-17,Shipped,Quarter1,February,2003,Vintage Cars,S18_3856,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy,EMEA,Medium,17,Giovanni Rovelli,10106,41,105,100.0,-5.0,-205.0,-4.761904761904762,-195.23809523809524,4100.0,4305,-205.0,Loss
2003-04-28,Shipped,Quarter2,April,2003,Vintage Cars,S18_3856,Salzburg Collectables,Geislweg 14,Salzburg,Austria,EMEA,Small,8,Georg Pipps,10119,27,105,99.52,-5.480000000000004,-147.9600000000001,-5.219047619047624,-140.91428571428582,2687.04,2835,-147.96000000000004,Loss
2003-06-16,Shipped,Quarter2,June,2003,Vintage Cars,S18_3856,Auto-Moto Classics Inc.,16780 Pompton St.,Brickhaven,USA,NA,Medium,1,Leslie Taylor,10130,33,105,100.0,-5.0,-165.0,-4.761904761904762,-157.14285714285714,3300.0,3465,-165.0,Loss
2003-08-10,Shipped,Quarter3,August,2003,Vintage Cars,S18_3856,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA,NA,Medium,12,Wing C Tam,10143,34,105,100.0,-5.0,-170.0,-4.761904761904762,-161.9047619047619,3400.0,3570,-170.0,Loss
2003-10-06,Shipped,Quarter4,October,2003,Vintage Cars,S18_3856,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland,EMEA,Medium,10,Matti Karttunen,10155,29,105,100.0,-5.0,-145.0,-4.761904761904762,-138.0952380952381,2900.0,3045,-145.0,Loss
2003-10-23,Cancelled,Quarter4,October,2003,Vintage Cars,S18_3856,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden,EMEA,Medium,6,Maria Larsson,10167,34,105,100.0,-5.0,-170.0,-4.761904761904762,-161.9047619047619,3400.0,3570,-170.0,Loss
2003-11-08,Shipped,Quarter4,November,2003,Vintage Cars,S18_3856,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France,EMEA,Medium,9,Annette Roulet,10178,48,105,100.0,-5.0,-240.0,-4.761904761904762,-228.57142857142856,4800.0,5040,-240.0,Loss
2003-11-14,Shipped,Quarter4,November,2003,Vintage Cars,S18_3856,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK,EMEA,Medium,6,Thomas Hardy,10186,46,105,100.0,-5.0,-230.0,-4.761904761904762,-219.04761904761904,4600.0,4830,-230.0,Loss
2003-11-26,Shipped,Quarter4,November,2003,Vintage Cars,S18_3856,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Spain,EMEA,Small,3,Eduardo Saavedra,10197,22,105,100.0,-5.0,-110.0,-4.761904761904762,-104.76190476190476,2200.0,2310,-110.0,Loss
2004-01-09,Shipped,Quarter1,January,2004,Vintage Cars,S18_3856,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA,NA,Small,5,Michael Chandler,10209,20,105,100.0,-5.0,-100.0,-4.761904761904762,-95.23809523809524,2000.0,2100,-100.0,Loss
2004-02-19,Shipped,Quarter1,February,2004,Vintage Cars,S18_3856,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA,NA,Medium,9,Valarie Thompson,10222,45,105,85.75,-19.25,-866.25,-18.333333333333332,-825.0,3858.75,4725,-866.25,Loss
2004-05-08,Shipped,Quarter2,May,2004,Vintage Cars,S18_3856,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA,NA,Medium,5,Kyung Tseng,10249,46,105,100.0,-5.0,-230.0,-4.761904761904762,-219.04761904761904,4600.0,4830,-230.0,Loss
2004-06-24,Cancelled,Quarter2,June,2004,Vintage Cars,S18_3856,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,14,Diego Freyre,10262,34,105,100.0,-5.0,-170.0,-4.761904761904762,-161.9047619047619,3400.0,3570,-170.0,Loss
2004-07-21,Shipped,Quarter3,July,2004,Vintage Cars,S18_3856,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium,EMEA,Medium,1,Catherine Dewey,10273,50,105,85.75,-19.25,-962.5,-18.333333333333332,-916.6666666666666,4287.5,5250,-962.5,Loss
2004-08-20,Shipped,Quarter3,August,2004,Vintage Cars,S18_3856,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada,NA,Medium,3,Elizabeth Lincoln,10283,46,105,100.0,-5.0,-230.0,-4.761904761904762,-219.04761904761904,4600.0,4830,-230.0,Loss
2004-09-15,Shipped,Quarter3,September,2004,Vintage Cars,S18_3856,"Bavarian Collectables Imports, Co.",Hansastr. 15,Munich,Germany,EMEA,Small,12,Michael Donnermeyer,10296,22,105,84.7,-20.299999999999997,-446.5999999999999,-19.33333333333333,-425.33333333333326,1863.4,2310,-446.5999999999999,Loss
2004-10-14,Shipped,Quarter4,October,2004,Vintage Cars,S18_3856,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA,NA,Medium,6,Francisca Cervantes,10307,48,105,86.81,-18.189999999999998,-873.1199999999999,-17.323809523809523,-831.5428571428571,4166.88,5040,-873.1199999999999,Loss
2004-11-01,Shipped,Quarter4,November,2004,Vintage Cars,S18_3856,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK,EMEA,Medium,14,Helen Bennett,10316,47,105,86.81,-18.189999999999998,-854.9299999999998,-17.323809523809523,-814.2190476190476,4080.07,4935,-854.9299999999998,Loss
2004-11-12,Shipped,Quarter4,November,2004,Vintage Cars,S18_3856,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy,EMEA,Medium,6,Giovanni Rovelli,10328,34,105,100.0,-5.0,-170.0,-4.761904761904762,-161.9047619047619,3400.0,3570,-170.0,Loss
2004-11-22,Shipped,Quarter4,November,2004,Vintage Cars,S18_3856,Royale Belge,"Boulevard Tirou, 255",Charleroi,Belgium,EMEA,Medium,2,Pascale Cartrain,10338,45,105,100.0,-5.0,-225.0,-4.761904761904762,-214.28571428571428,4500.0,4725,-225.0,Loss
2004-12-03,Shipped,Quarter4,December,2004,Vintage Cars,S18_3856,"Stylish Desk Decors, Co.",35 King George,London,UK,EMEA,Medium,2,Ann Brown,10351,20,105,100.0,-5.0,-100.0,-4.761904761904762,-95.23809523809524,2000.0,2100,-100.0,Loss
2005-01-31,Shipped,Quarter1,January,2005,Vintage Cars,S18_3856,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland,EMEA,Medium,6,Pirkko Koskitalo,10373,50,105,60.49,-44.51,-2225.5,-42.39047619047619,-2119.5238095238096,3024.5,5250,-2225.5,Loss
2005-03-01,Resolved,Quarter1,March,2005,Vintage Cars,S18_3856,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,6,Diego Freyre,10386,22,105,57.55,-47.45,-1043.9,-45.19047619047619,-994.1904761904761,1266.1,2310,-1043.9,Loss
2005-03-30,Shipped,Quarter1,March,2005,Vintage Cars,S18_3856,Reims Collectables,59 rue de l'Abbaye,Reims,France,EMEA,Medium,17,Paul Henriot,10398,45,105,100.0,-5.0,-225.0,-4.761904761904762,-214.28571428571428,4500.0,4725,-225.0,Loss
2005-04-01,Shipped,Quarter2,April,2005,Vintage Cars,S18_3856,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA,NA,Large,6,Sue Frick,10400,58,105,100.0,-5.0,-290.0,-4.761904761904762,-276.1904761904762,5800.0,6090,-290.0,Loss
2005-05-09,Disputed,Quarter2,May,2005,Vintage Cars,S18_3856,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia,APAC,Medium,5,Sean Connery,10415,51,105,100.0,-5.0,-255.0,-4.761904761904762,-242.85714285714286,5100.0,5355,-255.0,Loss
2003-01-31,Shipped,Quarter1,January,2003,Classic Cars,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,3,Diego Freyre,10104,38,143,100.0,-43.0,-1634.0,-30.069930069930066,-1142.6573426573425,3800.0,5434,-1634.0,Loss
2003-04-16,Shipped,Quarter2,April,2003,Classic Cars,S18_4027,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Small,12,Eric Natividad,10117,22,143,100.0,-43.0,-946.0,-30.069930069930066,-661.5384615384614,2200.0,3146,-946.0,Loss
2003-06-03,Shipped,Quarter2,June,2003,Classic Cars,S18_4027,Muscle Machine Inc,4092 Furth Circle,NYC,USA,NA,Medium,5,Jeff Young,10127,25,143,100.0,-43.0,-1075.0,-30.069930069930066,-751.7482517482516,2500.0,3575,-1075.0,Loss
2003-08-08,Shipped,Quarter3,August,2003,Classic Cars,S18_4027,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,15,Valarie Nelson,10142,24,143,100.0,-43.0,-1032.0,-30.069930069930066,-721.6783216783216,2400.0,3432,-1032.0,Loss
2003-09-25,Shipped,Quarter3,September,2003,Classic Cars,S18_4027,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Australia,APAC,Medium,1,Tony Calaghan,10152,35,143,100.0,-43.0,-1505.0,-30.069930069930066,-1052.4475524475524,3500.0,5005,-1505.0,Loss
2003-10-22,Shipped,Quarter4,October,2003,Classic Cars,S18_4027,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Medium,6,Eric Natividad,10165,28,143,100.0,-43.0,-1204.0,-30.069930069930066,-841.9580419580418,2800.0,4004,-1204.0,Loss
2003-11-06,Shipped,Quarter4,November,2003,Classic Cars,S18_4027,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy,EMEA,Medium,5,Maurizio Moroni,10176,36,143,100.0,-43.0,-1548.0,-30.069930069930066,-1082.5174825174824,3600.0,5148,-1548.0,Loss
2003-11-14,Shipped,Quarter4,November,2003,Classic Cars,S18_4027,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA,NA,Medium,16,Wing C Tam,10185,39,143,100.0,-43.0,-1677.0,-30.069930069930066,-1172.7272727272725,3900.0,5577,-1677.0,Loss
2003-11-26,Shipped,Quarter4,November,2003,Classic Cars,S18_4027,Super Scale Inc.,567 North Pendale Street,New Haven,USA,NA,Medium,8,Leslie Murphy,10196,27,143,100.0,-43.0,-1161.0,-30.069930069930066,-811.8881118881118,2700.0,3861,-1161.0,Loss
2003-12-09,Shipped,Quarter4,December,2003,Classic Cars,S18_4027,Diecast Collectables,6251 Ingle Ln.,Boston,USA,NA,Medium,1,Valarie Franco,10207,40,143,100.0,-43.0,-1720.0,-30.069930069930066,-1202.7972027972028,4000.0,5720,-1720.0,Loss
2004-02-12,Shipped,Quarter1,February,2004,Classic Cars,S18_4027,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland,EMEA,Large,5,Dean Cassidy,10220,50,143,100.0,-43.0,-2150.0,-30.069930069930066,-1503.4965034965032,5000.0,7150,-2150.0,Loss
2004-03-15,Shipped,Quarter1,March,2004,Classic Cars,S18_4027,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany,EMEA,Large,3,Roland Keitel,10230,42,143,100.0,-43.0,-1806.0,-30.069930069930066,-1262.9370629370628,4200.0,6006,-1806.0,Loss
2004-05-05,Shipped,Quarter2,May,2004,Classic Cars,S18_4027,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland,EMEA,Medium,5,Kalle Suominen,10247,48,143,100.0,-43.0,-2064.0,-30.069930069930066,-1443.3566433566432,4800.0,6864,-2064.0,Loss
2004-07-20,Shipped,Quarter3,July,2004,Classic Cars,S18_4027,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA,NA,Medium,5,Kyung Yu,10272,25,143,100.0,-43.0,-1075.0,-30.069930069930066,-751.7482517482516,2500.0,3575,-1075.0,Loss
2004-08-20,Shipped,Quarter3,August,2004,Classic Cars,S18_4027,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,8,Valarie Nelson,10282,31,143,100.0,-43.0,-1333.0,-30.069930069930066,-932.1678321678321,3100.0,4433,-1333.0,Loss
2004-09-08,Shipped,Quarter3,September,2004,Classic Cars,S18_4027,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Large,2,Kwai Yu,10292,44,143,100.0,-43.0,-1892.0,-30.069930069930066,-1323.0769230769229,4400.0,6292,-1892.0,Loss
2004-10-14,Shipped,Quarter4,October,2004,Classic Cars,S18_4027,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK,EMEA,Medium,16,Victoria Ashworth,10306,23,143,100.0,-43.0,-989.0,-30.069930069930066,-691.6083916083916,2300.0,3289,-989.0,Loss
2004-10-22,Shipped,Quarter4,October,2004,Classic Cars,S18_4027,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark,EMEA,Medium,8,Palle Ibsen,10314,29,143,100.0,-43.0,-1247.0,-30.069930069930066,-872.0279720279719,2900.0,4147,-1247.0,Loss
2004-11-05,Shipped,Quarter4,November,2004,Classic Cars,S18_4027,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA,NA,Medium,13,Michael Frick,10324,49,143,100.0,-43.0,-2107.0,-30.069930069930066,-1473.4265734265732,4900.0,7007,-2107.0,Loss
2004-11-21,Shipped,Quarter4,November,2004,Classic Cars,S18_4027,Classic Legends Inc.,5905 Pompton St.,NYC,USA,NA,Medium,3,Maria Hernandez,10337,36,143,100.0,-43.0,-1548.0,-30.069930069930066,-1082.5174825174824,3600.0,5148,-1548.0,Loss
2004-12-01,Shipped,Quarter4,December,2004,Classic Cars,S18_4027,Muscle Machine Inc,4092 Furth Circle,NYC,USA,NA,Medium,5,Jeff Young,10349,34,143,100.0,-43.0,-1462.0,-30.069930069930066,-1022.3776223776223,3400.0,4862,-1462.0,Loss
2004-12-10,Shipped,Quarter4,December,2004,Classic Cars,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,13,Diego Freyre,10358,25,143,100.0,-43.0,-1075.0,-30.069930069930066,-751.7482517482516,2500.0,3575,-1075.0,Loss
2005-01-26,Shipped,Quarter1,January,2005,Classic Cars,S18_4027,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan,Japan,Large,6,Akiko Shimamura,10372,48,143,100.0,-43.0,-2064.0,-30.069930069930066,-1443.3566433566432,4800.0,6864,-2064.0,Loss
2005-02-22,Shipped,Quarter1,February,2005,Classic Cars,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,1,Diego Freyre,10383,38,143,100.0,-43.0,-1634.0,-30.069930069930066,-1142.6573426573425,3800.0,5434,-1634.0,Loss
2005-03-15,Shipped,Quarter1,March,2005,Classic Cars,S18_4027,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,1,Diego Freyre,10394,37,143,100.0,-43.0,-1591.0,-30.069930069930066,-1112.5874125874125,3700.0,5291,-1591.0,Loss
2005-05-05,Shipped,Quarter2,May,2005,Classic Cars,S18_4027,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA,NA,Medium,5,Julie King,10413,49,143,100.0,-43.0,-2107.0,-30.069930069930066,-1473.4265734265732,4900.0,7007,-2107.0,Loss
2003-01-06,Shipped,Quarter1,January,2003,Vintage Cars,S18_4409,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA,NA,Small,4,Valarie Young,10100,22,92,86.51,-5.489999999999995,-120.77999999999989,-5.96739130434782,-131.28260869565204,1903.22,2024,-120.77999999999997,Loss
2003-03-18,Shipped,Quarter1,March,2003,Vintage Cars,S18_4409,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK,EMEA,Small,8,Victoria Ashworth,10110,28,92,89.27,-2.730000000000004,-76.44000000000011,-2.9673913043478306,-83.08695652173925,2499.56,2576,-76.44000000000005,Loss
2003-05-21,Shipped,Quarter2,May,2003,Vintage Cars,S18_4409,Signal Gift Stores,8489 Strong St.,Las Vegas,USA,NA,Medium,7,Sue King,10124,36,92,85.59,-6.409999999999997,-230.75999999999988,-6.967391304347823,-250.8260869565216,3081.2400000000002,3312,-230.75999999999976,Loss
2003-09-11,Shipped,Quarter3,September,2003,Vintage Cars,S18_4409,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia,APAC,Medium,1,Anna O'Hara,10148,34,92,100.0,8.0,272.0,8.695652173913043,295.65217391304344,3400.0,3128,272.0,Gain
2003-10-18,Shipped,Quarter4,October,2003,Vintage Cars,S18_4409,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA,NA,Medium,10,Julie Brown,10162,39,92,100.0,8.0,312.0,8.695652173913043,339.1304347826087,3900.0,3588,312.0,Gain
2003-11-05,Shipped,Quarter4,November,2003,Vintage Cars,S18_4409,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy,EMEA,Small,14,Giovanni Rovelli,10173,21,92,75.46,-16.540000000000006,-347.34000000000015,-17.978260869565226,-377.54347826086973,1584.6599999999999,1932,-347.34000000000015,Loss
2003-11-12,Shipped,Quarter4,November,2003,Vintage Cars,S18_4409,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,11,Valarie Nelson,10182,36,92,100.0,8.0,288.0,8.695652173913043,313.04347826086956,3600.0,3312,288.0,Gain
2003-11-21,Shipped,Quarter4,November,2003,Vintage Cars,S18_4409,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia,APAC,Small,15,Sean Connery,10193,24,92,97.55,5.549999999999997,133.19999999999993,6.032608695652171,144.7826086956521,2341.2,2208,133.19999999999982,Gain
2003-12-02,Shipped,Quarter4,December,2003,Vintage Cars,S18_4409,Muscle Machine Inc,4092 Furth Circle,NYC,USA,NA,Small,5,Jeff Young,10204,29,92,85.59,-6.409999999999997,-185.8899999999999,-6.967391304347823,-202.05434782608685,2482.11,2668,-185.88999999999987,Loss
2004-01-22,Shipped,Quarter1,January,2004,Vintage Cars,S18_4409,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK,EMEA,Medium,1,Thomas Hardy,10213,38,92,94.79,2.7900000000000063,106.02000000000024,3.032608695652181,115.23913043478288,3602.0200000000004,3496,106.02000000000044,Gain
2004-03-02,Shipped,Quarter1,March,2004,Vintage Cars,S18_4409,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France,EMEA,Medium,11,Mary Saveley,10227,34,92,100.0,8.0,272.0,8.695652173913043,295.65217391304344,3400.0,3128,272.0,Gain
2004-04-13,Shipped,Quarter2,April,2004,Vintage Cars,S18_4409,Mini Caravy,"24, place Kluber",Strasbourg,France,EMEA,Medium,3,Frederique Citeaux,10241,42,92,90.19,-1.8100000000000023,-76.0200000000001,-1.9673913043478284,-82.63043478260879,3787.98,3864,-76.01999999999998,Loss
2004-08-17,Shipped,Quarter3,August,2004,Vintage Cars,S18_4409,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy,EMEA,Medium,17,Paolo Accorti,10280,35,92,100.0,8.0,280.0,8.695652173913043,304.3478260869565,3500.0,3220,280.0,Gain
2004-09-01,Shipped,Quarter3,September,2004,Vintage Cars,S18_4409,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore,APAC,Small,6,Wendy Victorino,10288,35,92,80.99,-11.010000000000005,-385.3500000000002,-11.967391304347831,-418.8586956521741,2834.6499999999996,3220,-385.35000000000036,Loss
2003-10-06,Shipped,Quarter4,October,2003,Vintage Cars,S18_4409,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK,EMEA,Medium,2,Elizabeth Devon,10302,38,92,89.27,-2.730000000000004,-103.74000000000015,-2.9673913043478306,-112.76086956521756,3392.2599999999998,3496,-103.74000000000024,Loss
2004-10-16,Shipped,Quarter4,October,2004,Vintage Cars,S18_4409,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,1,Diego Freyre,10311,41,92,81.91,-10.090000000000003,-413.69000000000017,-10.96739130434783,-449.66304347826105,3358.31,3772,-413.69000000000005,Loss
2004-11-17,Shipped,Quarter4,November,2004,Vintage Cars,S18_4409,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK,EMEA,Large,2,Victoria Ashworth,10332,50,92,100.0,8.0,400.0,8.695652173913043,434.78260869565213,5000.0,4600,400.0,Gain
2004-11-25,Shipped,Quarter4,November,2004,Vintage Cars,S18_4409,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France,EMEA,Small,4,Laurence Lebihan,10344,21,92,100.0,8.0,168.0,8.695652173913043,182.6086956521739,2100.0,1932,168.0,Gain
2005-01-12,Resolved,Quarter1,January,2005,Vintage Cars,S18_4409,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA,NA,Small,8,Julie Young,10367,43,92,62.72,-29.28,-1259.04,-31.826086956521742,-1368.521739130435,2696.96,3956,-1259.04,Loss
2005-02-16,Shipped,Quarter1,February,2005,Vintage Cars,S18_4409,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,1,Diego Freyre,10380,32,92,100.0,8.0,256.0,8.695652173913043,278.2608695652174,3200.0,2944,256.0,Gain
2005-04-22,On Hold,Quarter2,April,2005,Vintage Cars,S18_4409,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA,NA,Small,3,Sue Frick,10407,6,92,90.19,-1.8100000000000023,-10.860000000000014,-1.9673913043478284,-11.804347826086971,541.14,552,-10.860000000000014,Loss
2005-05-29,In Process,Quarter2,May,2005,Vintage Cars,S18_4409,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,APAC,Medium,6,Adrian Huxley,10420,66,92,92.95,0.9500000000000028,62.70000000000019,1.032608695652177,68.15217391304368,6134.7,6072,62.69999999999982,Gain
2003-02-11,Shipped,Quarter1,February,2003,Vintage Cars,S18_4522,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark,EMEA,Medium,10,Jytte Petersen,10105,41,87,82.5,-4.5,-184.5,-5.172413793103448,-212.0689655172414,3382.5,3567,-184.5,Loss
2003-04-16,Shipped,Quarter2,April,2003,Vintage Cars,S18_4522,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Small,4,Eric Natividad,10117,23,87,97.42,10.420000000000002,239.66000000000003,11.977011494252876,275.47126436781616,2240.66,2001,239.65999999999985,Gain
